date/time (UTC),wind direction [degrees],wind speed [kts],wind gust [kts],air temperature [°C] 
2015-12-11 10:03:00,0,0,,7
2015-12-11 10:54:00,0,0,,7
2015-12-11 11:54:00,180,3,,8
2015-12-11 12:00:00,180,3,,8
2015-12-11 12:54:00,250,5,,9
2015-12-11 13:16:00,230,8,,9
2015-12-11 13:35:00,230,7,,9
2015-12-11 13:54:00,190,6,,9
2015-12-11 14:03:00,190,6,,9
2015-12-11 14:54:00,190,6,,9
2015-12-11 15:00:00,190,6,,9
2015-12-11 15:22:00,170,5,,11
2015-12-11 15:41:00,170,5,,11
2015-12-11 15:54:00,190,9,,12
2015-12-11 16:54:00,190,9,,13
2015-12-11 17:54:00,200,9,,13
2015-12-11 18:00:00,200,9,,13
2015-12-11 18:54:00,200,10,,14
2015-12-11 19:54:00,210,11,,14
2015-12-11 20:54:00,180,6,,13
2015-12-11 21:00:00,180,6,,13
2015-12-11 21:54:00,190,7,,12
2015-12-11 22:54:00,220,8,,12
2015-12-11 23:54:00,230,8,,12
2015-12-12 00:00:00,230,8,,12
2015-12-12 00:54:00,220,10,,12
2015-12-12 01:54:00,220,11,,11
2015-12-12 02:54:00,230,11,,11
2015-12-12 03:00:00,230,11,,11
2015-12-12 03:54:00,220,11,,10
2015-12-12 04:54:00,230,11,,11
2015-12-12 05:54:00,230,13,,11
2015-12-12 06:00:00,230,13,,11
2015-12-12 06:54:00,230,10,,11
2015-12-12 07:54:00,260,11,,12
2015-12-12 08:54:00,260,8,,12
2015-12-12 09:00:00,260,8,,12
2015-12-12 09:54:00,240,7,,11
2015-12-12 10:54:00,250,9,,11
2015-12-12 11:54:00,260,9,,11
2015-12-12 12:00:00,260,9,,11
2015-12-12 12:54:00,270,10,,11
2015-12-12 13:54:00,280,8,,11
2015-12-12 14:54:00,280,8,,12
2015-12-12 15:00:00,280,8,,12
2015-12-12 15:54:00,270,7,,12
2015-12-12 16:54:00,270,8,,13
2015-12-12 17:54:00,260,6,,14
2015-12-12 18:00:00,260,6,,14
2015-12-12 18:54:00,280,6,,16
2015-12-12 19:54:00,260,11,,15
2015-12-12 20:54:00,270,6,,14
2015-12-12 21:00:00,270,6,,14
2015-12-12 21:54:00,290,3,,13
2015-12-12 22:54:00,180,3,,11
2015-12-12 23:54:00,0,0,,11
2015-12-13 00:54:00,240,5,,13
2015-12-13 01:54:00,0,0,,12
2015-12-13 02:54:00,0,0,,12
2015-12-13 03:54:00,0,0,,12
2015-12-13 04:54:00,50,3,,11
2015-12-13 05:54:00,0,0,,11
2015-12-13 06:54:00,0,0,,11
2015-12-13 07:54:00,40,3,,11
2015-12-13 08:54:00,20,3,,11
2015-12-13 09:00:00,20,3,,11
2015-12-13 09:54:00,350,4,,11
2015-12-13 10:54:00,360,4,,10
2015-12-13 11:54:00,360,5,,10
2015-12-13 12:00:00,360,5,,10
2015-12-13 12:54:00,360,5,,11
2015-12-13 13:54:00,10,4,,11
2015-12-13 14:54:00,30,5,,11
2015-12-13 15:00:00,30,5,,11
2015-12-13 15:54:00,70,6,,11
2015-12-13 16:54:00,60,5,,11
2015-12-13 17:54:00,70,8,,10
2015-12-13 18:00:00,70,8,,10
2015-12-13 18:54:00,80,9,,9
2015-12-13 19:54:00,80,8,,9
2015-12-13 20:54:00,80,5,,8
2015-12-13 21:00:00,80,5,,8
2015-12-13 21:54:00,90,6,,8
2015-12-13 22:54:00,100,5,,8
2015-12-13 23:54:00,100,4,,8
2015-12-14 00:00:00,100,4,,8
2015-12-14 00:54:00,110,7,,9
2015-12-14 01:54:00,100,9,,8
2015-12-14 02:09:00,110,11,,8
2015-12-14 02:54:00,110,13,,8
2015-12-14 03:00:00,110,13,,8
2015-12-14 03:54:00,120,10,,8
2015-12-14 04:13:00,120,11,,8
2015-12-14 04:54:00,120,9,,8
2015-12-14 05:54:00,120,5,,8
2015-12-14 06:00:00,120,5,,8
2015-12-14 06:54:00,120,4,,8
2015-12-14 07:09:00,140,4,,8
2015-12-14 07:54:00,120,3,,8
2015-12-14 08:54:00,130,4,,8
2015-12-14 09:00:00,130,4,,8
2015-12-14 09:54:00,130,4,,8
2015-12-14 10:54:00,120,4,,8
2015-12-14 11:54:00,60,4,,8
2015-12-14 12:00:00,60,4,,8
2015-12-14 12:54:00,120,5,,8
2015-12-14 13:54:00,110,3,,8
2015-12-14 14:11:00,0,0,,8
2015-12-14 14:54:00,110,4,,8
2015-12-14 15:00:00,110,4,,8
2015-12-14 15:12:00,0,0,,8
2015-12-14 15:54:00,80,4,,8
2015-12-14 16:13:00,90,3,,8
2015-12-14 16:29:00,100,3,,8
2015-12-14 16:54:00,0,0,,8
2015-12-14 17:54:00,80,3,,8
2015-12-14 18:00:00,80,3,,8
2015-12-14 18:54:00,110,3,,9
2015-12-14 19:02:00,120,3,,9
2015-12-14 19:18:00,0,0,,9
2015-12-14 19:54:00,70,3,,9
2015-12-14 20:06:00,50,3,,9
2015-12-14 20:54:00,60,5,,9
2015-12-14 21:00:00,60,5,,9
2015-12-14 21:14:00,50,3,,9
2015-12-14 21:41:00,60,3,,9
2015-12-14 21:54:00,50,3,,9
2015-12-14 22:18:00,10,4,,9
2015-12-14 22:54:00,80,3,,9
2015-12-14 23:08:00,80,3,,9
2015-12-14 23:54:00,0,0,,9
2015-12-15 00:54:00,80,3,,10
2015-12-15 01:54:00,0,0,,11
2015-12-15 02:08:00,20,5,,11
2015-12-15 02:28:00,10,4,,11
2015-12-15 02:54:00,100,6,,11
2015-12-15 03:00:00,100,6,,11
2015-12-15 03:04:00,120,5,,10
2015-12-15 03:54:00,140,9,,12
2015-12-15 04:08:00,150,9,,12
2015-12-15 04:22:00,160,8,,12
2015-12-15 04:54:00,170,8,,14
2015-12-15 05:41:00,190,5,,15
2015-12-15 05:54:00,180,7,,15
2015-12-15 06:00:00,180,7,,15
2015-12-15 06:24:00,200,9,,16
2015-12-15 06:54:00,190,6,,15
2015-12-15 07:54:00,210,9,,16
2015-12-15 08:11:00,200,8,,16
2015-12-15 08:23:00,200,6,,16
2015-12-15 08:33:00,200,5,,15
2015-12-15 08:54:00,190,4,,15
2015-12-15 09:00:00,190,4,,15
2015-12-15 09:11:00,0,0,,14
2015-12-15 09:54:00,0,0,,16
2015-12-15 10:04:00,320,5,,14
2015-12-15 10:39:00,300,13,,11
2015-12-15 11:01:00,320,20,,10
2015-12-15 11:34:00,300,9,,10
2015-12-15 11:54:00,290,13,,10
2015-12-15 12:00:00,290,13,,10
2015-12-15 12:54:00,290,11,,10
2015-12-15 14:54:00,270,13,,14
2015-12-15 15:00:00,270,13,,14
2015-12-15 15:54:00,280,17,26,14
2015-12-15 16:54:00,280,18,33,14
2015-12-15 17:54:00,270,19,26,14
2015-12-15 18:00:00,270,19,,14
2015-12-15 18:54:00,280,18,29,14
2015-12-15 19:54:00,260,21,28,13
2015-12-15 20:54:00,260,15,25,12
2015-12-15 21:00:00,260,15,,12
2015-12-15 21:54:00,280,11,23,12
2015-12-15 22:54:00,280,11,16,12
2015-12-15 23:54:00,290,11,18,11
2015-12-16 00:00:00,290,11,,11
2015-12-16 00:54:00,290,12,,11
2015-12-16 01:54:00,270,13,,11
2015-12-16 02:54:00,300,13,,11
2015-12-16 03:00:00,300,13,,11
2015-12-16 03:54:00,330,10,21,10
2015-12-16 04:54:00,350,10,,9
2015-12-16 05:54:00,340,6,,8
2015-12-16 06:00:00,340,6,,8
2015-12-16 06:54:00,40,7,,7
2015-12-16 07:30:00,30,7,,7
2015-12-16 07:54:00,30,6,,7
2015-12-16 08:03:00,40,7,,7
2015-12-16 08:54:00,360,8,,7
2015-12-16 09:00:00,360,8,,7
2015-12-16 09:29:00,10,5,,6
2015-12-16 09:54:00,350,5,,6
2015-12-16 10:54:00,20,8,,5
2015-12-16 11:54:00,350,6,,4
2015-12-16 12:00:00,350,6,,4
2015-12-16 12:54:00,340,6,,4
2015-12-16 13:54:00,20,10,,6
2015-12-16 14:54:00,40,12,,6
2015-12-16 15:00:00,40,12,,6
2015-12-16 15:54:00,50,11,,6
2015-12-16 16:54:00,70,8,,6
2015-12-16 17:54:00,80,8,,6
2015-12-16 18:00:00,80,8,,6
2015-12-16 18:54:00,70,10,,6
2015-12-16 19:54:00,80,9,,5
2015-12-16 20:54:00,80,7,,4
2015-12-16 21:00:00,80,7,,4
2015-12-16 21:54:00,110,8,,4
2015-12-16 22:54:00,120,4,,4
2015-12-16 23:54:00,130,7,,4
2015-12-17 00:00:00,130,7,,4
2015-12-17 00:54:00,110,8,,4
2015-12-17 01:54:00,140,7,,4
2015-12-17 02:54:00,150,7,,4
2015-12-17 03:00:00,150,7,,4
2015-12-17 03:54:00,180,6,,4
2015-12-17 04:54:00,160,10,,4
2015-12-17 05:54:00,160,8,,5
2015-12-17 06:00:00,160,8,,5
2015-12-17 06:54:00,160,12,,4
2015-12-17 07:54:00,160,11,,4
2015-12-17 08:54:00,140,11,,5
2015-12-17 09:00:00,140,11,,5
2015-12-17 09:54:00,140,6,,5
2015-12-17 10:54:00,140,8,,6
2015-12-17 11:30:00,150,12,,6
2015-12-17 11:54:00,160,13,,6
2015-12-17 12:00:00,160,13,,6
2015-12-17 12:15:00,150,11,,6
2015-12-17 12:36:00,160,12,,6
2015-12-17 12:54:00,160,10,,7
2015-12-17 13:19:00,150,13,,7
2015-12-17 13:54:00,150,11,,7
2015-12-17 14:19:00,150,10,,7
2015-12-17 14:54:00,160,9,,8
2015-12-17 15:00:00,160,9,,8
2015-12-17 15:54:00,140,10,,8
2015-12-17 16:54:00,150,7,,9
2015-12-17 17:12:00,140,7,,9
2015-12-17 17:54:00,110,4,,9
2015-12-17 18:00:00,110,4,,9
2015-12-17 18:54:00,120,3,,9
2015-12-17 19:54:00,140,5,,9
2015-12-17 20:54:00,170,4,,10
2015-12-17 21:00:00,170,4,,10
2015-12-17 21:28:00,0,0,,11
2015-12-17 21:54:00,120,3,,11
2015-12-17 22:07:00,90,5,,10
2015-12-17 22:54:00,80,4,,10
2015-12-17 23:54:00,100,6,,10
2015-12-18 00:00:00,100,6,,10
2015-12-18 00:09:00,90,6,,11
2015-12-18 00:40:00,90,9,,10
2015-12-18 00:54:00,80,8,,10
2015-12-18 01:13:00,80,8,,10
2015-12-18 01:54:00,70,3,,10
2015-12-18 02:35:00,70,6,,10
2015-12-18 02:54:00,60,5,,10
2015-12-18 03:00:00,60,5,,10
2015-12-18 03:54:00,20,5,,11
2015-12-18 04:08:00,30,4,,11
2015-12-18 04:54:00,310,5,,11
2015-12-18 05:34:00,310,8,,11
2015-12-18 05:54:00,310,7,,10
2015-12-18 06:00:00,310,7,,10
2015-12-18 06:13:00,290,5,,9
2015-12-18 06:20:00,280,4,,9
2015-12-18 06:39:00,300,12,,9
2015-12-18 06:54:00,310,11,,9
2015-12-18 07:11:00,300,11,,9
2015-12-18 07:54:00,290,7,,8
2015-12-18 08:54:00,300,7,,8
2015-12-18 09:00:00,300,7,,8
2015-12-18 09:54:00,270,7,,8
2015-12-18 10:09:00,290,5,,9
2015-12-18 10:18:00,280,6,,9
2015-12-18 10:54:00,280,5,,9
2015-12-18 11:54:00,270,4,,10
2015-12-18 12:00:00,270,4,,10
2015-12-18 12:54:00,280,8,,11
2015-12-18 13:54:00,280,7,,11
2015-12-18 14:54:00,300,9,,11
2015-12-18 15:00:00,300,9,,11
2015-12-18 15:54:00,290,11,,10
2015-12-18 16:12:00,280,8,,10
2015-12-18 16:54:00,290,12,,10
2015-12-18 17:07:00,300,8,,9
2015-12-18 17:40:00,300,10,,9
2015-12-18 17:54:00,300,12,,9
2015-12-18 18:00:00,300,12,,9
2015-12-18 18:54:00,310,9,,8
2015-12-18 19:54:00,340,8,,8
2015-12-18 20:06:00,330,12,,8
2015-12-18 20:54:00,320,11,,7
2015-12-18 21:00:00,320,11,,7
2015-12-18 21:54:00,350,7,,7
2015-12-18 22:54:00,340,11,,7
2015-12-18 23:54:00,320,10,,6
2015-12-19 00:00:00,320,10,,6
2015-12-19 00:54:00,310,10,,6
2015-12-19 01:54:00,320,9,,4
2015-12-19 02:54:00,320,10,,4
2015-12-19 03:00:00,320,10,,4
2015-12-19 03:54:00,310,10,20,4
2015-12-19 04:54:00,290,14,,4
2015-12-19 05:54:00,300,10,,4
2015-12-19 06:00:00,300,10,,4
2015-12-19 06:54:00,280,8,,3
2015-12-19 07:54:00,280,12,,3
2015-12-19 08:54:00,270,12,,3
2015-12-19 09:00:00,270,12,,3
2015-12-19 09:54:00,260,8,,2
2015-12-19 10:54:00,260,12,,2
2015-12-19 12:00:00,270,17,,3
2015-12-19 12:54:00,270,13,19,3
2015-12-19 13:54:00,260,9,,3
2015-12-19 15:00:00,280,17,,3
2015-12-19 15:54:00,300,14,22,4
2015-12-19 16:54:00,270,12,21,4
2015-12-19 17:54:00,280,13,25,4
2015-12-19 18:00:00,280,13,,4
2015-12-19 18:54:00,280,17,27,4
2015-12-19 19:54:00,290,14,20,3
2015-12-19 20:54:00,270,12,22,3
2015-12-19 21:00:00,270,12,,3
2015-12-19 21:54:00,280,19,27,3
2015-12-19 22:54:00,260,15,28,2
2015-12-19 23:54:00,260,16,24,2
2015-12-20 00:00:00,260,16,,2
2015-12-20 01:54:00,260,13,20,1
2015-12-20 02:54:00,260,13,18,1
2015-12-20 03:00:00,260,13,,1
2015-12-20 03:54:00,260,14,21,1
2015-12-20 04:54:00,250,14,,1
2015-12-20 05:54:00,250,15,,1
2015-12-20 06:00:00,250,15,,1
2015-12-20 06:54:00,240,10,,0
2015-12-20 07:54:00,240,11,,-1
2015-12-20 08:54:00,240,10,,0
2015-12-20 09:00:00,240,10,,0
2015-12-20 09:54:00,250,10,,1
2015-12-20 10:54:00,250,11,,1
2015-12-20 11:54:00,260,11,,1
2015-12-20 12:00:00,260,11,,1
2015-12-20 12:54:00,290,9,,1
2015-12-20 13:54:00,260,8,,2
2015-12-20 14:54:00,330,7,,2
2015-12-20 15:00:00,330,7,,2
2015-12-20 15:54:00,270,10,,4
2015-12-20 16:54:00,270,8,,4
2015-12-20 17:54:00,290,7,,4
2015-12-20 18:00:00,290,7,,4
2015-12-20 18:54:00,250,9,,5
2015-12-20 19:54:00,260,8,,4
2015-12-20 20:54:00,270,8,,4
2015-12-20 21:00:00,270,8,,4
2015-12-20 21:54:00,230,9,,4
2015-12-20 22:54:00,220,7,,3
2015-12-20 23:54:00,230,11,,3
2015-12-21 00:00:00,230,11,,3
2015-12-21 00:54:00,230,8,,2
2015-12-21 01:54:00,220,8,,2
2015-12-21 02:54:00,220,6,,1
2015-12-21 03:00:00,220,6,,1
2015-12-21 03:54:00,180,5,,1
2015-12-21 04:54:00,200,7,,0
2015-12-21 05:54:00,190,8,,1
2015-12-21 06:00:00,190,8,,1
2015-12-21 06:54:00,180,7,,1
2015-12-21 07:54:00,210,8,,2
2015-12-21 08:54:00,190,9,,2
2015-12-21 09:00:00,190,9,,2
2015-12-21 09:54:00,210,12,,3
2015-12-21 10:54:00,200,13,,3
2015-12-21 11:54:00,210,15,,4
2015-12-21 12:00:00,210,15,,4
2015-12-21 12:54:00,220,14,20,5
2015-12-21 13:54:00,230,15,25,6
2015-12-21 14:54:00,220,18,24,7
2015-12-21 15:00:00,220,18,,7
2015-12-21 17:54:00,220,18,29,11
2015-12-21 18:00:00,220,18,,11
2015-12-21 18:54:00,220,14,24,11
2015-12-21 19:54:00,220,12,,11
2015-12-21 20:54:00,220,15,,11
2015-12-21 21:00:00,220,15,,11
2015-12-21 21:54:00,230,14,,11
2015-12-21 22:54:00,210,11,,11
2015-12-21 23:54:00,220,11,,10
2015-12-22 00:00:00,220,11,,10
2015-12-22 00:54:00,220,14,,10
2015-12-22 01:54:00,230,14,,11
2015-12-22 02:54:00,240,15,23,11
2015-12-22 03:00:00,240,15,,11
2015-12-22 03:54:00,240,13,20,11
2015-12-22 04:54:00,230,14,,11
2015-12-22 05:54:00,230,11,,11
2015-12-22 06:00:00,230,11,,11
2015-12-22 06:54:00,240,8,,11
2015-12-22 07:54:00,230,7,,11
2015-12-22 08:54:00,230,7,,11
2015-12-22 09:00:00,230,7,,11
2015-12-22 09:54:00,230,8,,11
2015-12-22 10:54:00,170,6,,9
2015-12-22 11:54:00,160,7,,11
2015-12-22 12:00:00,160,7,,11
2015-12-22 12:54:00,170,6,,10
2015-12-22 13:54:00,110,3,,9
2015-12-22 14:54:00,140,4,,9
2015-12-22 15:00:00,140,4,,9
2015-12-22 15:54:00,120,5,,10
2015-12-22 16:39:00,150,7,,11
2015-12-22 16:54:00,150,7,,11
2015-12-22 17:31:00,170,7,,12
2015-12-22 17:54:00,190,6,,12
2015-12-22 18:00:00,190,6,,12
2015-12-22 18:09:00,190,5,,12
2015-12-22 18:36:00,210,4,,13
2015-12-22 18:54:00,210,5,,13
2015-12-22 19:18:00,210,6,,13
2015-12-22 19:41:00,210,8,,14
2015-12-22 19:54:00,210,6,,14
2015-12-22 20:54:00,180,7,,13
2015-12-22 21:00:00,180,7,,13
2015-12-22 21:39:00,210,12,,14
2015-12-22 21:54:00,220,14,,15
2015-12-22 22:54:00,220,12,,15
2015-12-22 23:54:00,240,14,,15
2015-12-23 00:00:00,240,14,,15
2015-12-23 00:54:00,240,10,,14
2015-12-23 01:54:00,270,10,,14
2015-12-23 02:54:00,260,11,,14
2015-12-23 03:00:00,260,11,,14
2015-12-23 03:54:00,290,6,,13
2015-12-23 04:54:00,270,8,,13
2015-12-23 05:54:00,220,6,,11
2015-12-23 06:00:00,220,6,,11
2015-12-23 06:54:00,270,7,,13
2015-12-23 07:54:00,300,8,,12
2015-12-23 08:54:00,330,3,,11
2015-12-23 09:00:00,330,3,,11
2015-12-23 09:54:00,190,8,,8
2015-12-23 10:54:00,220,4,,9
2015-12-23 11:54:00,170,3,,8
2015-12-23 12:00:00,170,3,,8
2015-12-23 12:54:00,0,0,,9
2015-12-23 13:54:00,0,0,,9
2015-12-23 14:54:00,0,0,,9
2015-12-23 15:54:00,0,0,,9
2015-12-23 16:54:00,0,0,,10
2015-12-23 17:54:00,60,5,,11
2015-12-23 18:00:00,60,5,,11
2015-12-23 18:54:00,60,6,,10
2015-12-23 19:54:00,60,10,,9
2015-12-23 20:58:00,70,8,,9
2015-12-23 21:00:00,60,8,,10
2015-12-23 21:34:00,80,7,,9
2015-12-23 21:54:00,70,8,,9
2015-12-23 22:54:00,80,8,,9
2015-12-23 23:54:00,60,9,,9
2015-12-24 00:00:00,60,9,,9
2015-12-24 00:54:00,70,16,,9
2015-12-24 01:54:00,90,15,,9
2015-12-24 02:54:00,90,10,,9
2015-12-24 03:00:00,90,10,,9
2015-12-24 03:23:00,90,13,,9
2015-12-24 03:54:00,80,11,,9
2015-12-24 04:54:00,80,9,,9
2015-12-24 05:24:00,70,7,,9
2015-12-24 05:54:00,80,5,,9
2015-12-24 06:00:00,80,5,,9
2015-12-24 06:09:00,70,5,,9
2015-12-24 06:19:00,80,5,,9
2015-12-24 06:37:00,0,0,,10
2015-12-24 06:54:00,270,4,,10
2015-12-24 07:19:00,290,5,,11
2015-12-24 07:54:00,290,5,,11
2015-12-24 08:41:00,300,6,,11
2015-12-24 08:54:00,300,6,,11
2015-12-24 09:00:00,300,6,,11
2015-12-24 09:54:00,300,4,,10
2015-12-24 10:12:00,290,6,,10
2015-12-24 10:54:00,300,7,,10
2015-12-24 11:54:00,0,0,,10
2015-12-24 12:54:00,0,0,,9
2015-12-24 13:54:00,180,3,,10
2015-12-24 14:28:00,0,0,,10
2015-12-24 14:54:00,0,0,,10
2015-12-24 15:21:00,100,3,,11
2015-12-24 15:31:00,0,0,,11
2015-12-24 15:58:00,0,0,,12
2015-12-24 16:54:00,220,15,,19
2015-12-24 17:10:00,220,17,,19
2015-12-24 17:54:00,220,17,,20
2015-12-24 18:00:00,220,17,,20
2015-12-24 18:54:00,230,16,,20
2015-12-24 19:54:00,230,17,23,20
2015-12-24 20:54:00,240,12,19,21
2015-12-24 21:00:00,240,12,,21
2015-12-24 21:54:00,230,11,,19
2015-12-24 22:54:00,220,9,,18
2015-12-24 23:54:00,230,9,,18
2015-12-25 00:00:00,230,9,,18
2015-12-25 00:54:00,230,7,,16
2015-12-25 01:54:00,230,6,,16
2015-12-25 02:54:00,230,6,,15
2015-12-25 03:00:00,230,6,,15
2015-12-25 03:54:00,220,6,,14
2015-12-25 04:54:00,210,5,,13
2015-12-25 05:54:00,230,3,,16
2015-12-25 06:00:00,230,3,,16
2015-12-25 06:54:00,230,5,,12
2015-12-25 07:54:00,220,5,,12
2015-12-25 08:54:00,240,3,,13
2015-12-25 09:00:00,240,3,,13
2015-12-25 09:54:00,0,0,,13
2015-12-25 10:54:00,280,6,,13
2015-12-25 11:54:00,310,6,,12
2015-12-25 12:00:00,310,6,,12
2015-12-25 12:54:00,290,4,,12
2015-12-25 13:54:00,0,0,,12
2015-12-25 14:54:00,290,3,,15
2015-12-25 15:00:00,290,3,,15
2015-12-25 15:54:00,170,3,,13
2015-12-25 16:54:00,170,4,,15
2015-12-25 17:54:00,150,5,,15
2015-12-25 18:00:00,150,5,,15
2015-12-25 18:54:00,130,3,,16
2015-12-25 19:54:00,0,0,,16
2015-12-25 20:54:00,0,0,,14
2015-12-25 21:54:00,200,8,,14
2015-12-25 22:54:00,200,5,,13
2015-12-25 23:54:00,220,6,,14
2015-12-26 00:00:00,220,6,,14
2015-12-26 00:54:00,240,9,,14
2015-12-26 01:54:00,270,5,,16
2015-12-26 02:54:00,330,9,,14
2015-12-26 03:00:00,330,9,,14
2015-12-26 03:54:00,340,12,,14
2015-12-26 04:54:00,330,10,16,13
2015-12-26 05:54:00,340,9,,12
2015-12-26 06:00:00,340,9,,12
2015-12-26 06:54:00,350,13,,11
2015-12-26 07:54:00,330,11,,10
2015-12-26 08:54:00,340,7,,9
2015-12-26 09:00:00,340,7,,9
2015-12-26 09:54:00,350,8,,8
2015-12-26 10:54:00,360,9,,7
2015-12-26 11:54:00,360,3,,6
2015-12-26 12:00:00,360,3,,6
2015-12-26 12:54:00,10,3,,6
2015-12-26 13:54:00,10,4,,8
2015-12-26 14:54:00,10,6,,8
2015-12-26 15:00:00,10,6,,8
2015-12-26 15:54:00,50,5,,9
2015-12-26 16:54:00,90,5,,8
2015-12-26 17:54:00,90,4,,8
2015-12-26 18:00:00,90,4,,8
2015-12-26 18:54:00,120,7,,8
2015-12-26 19:54:00,120,6,,8
2015-12-26 20:54:00,110,6,,7
2015-12-26 21:00:00,110,6,,7
2015-12-26 21:54:00,110,6,,7
2015-12-26 22:54:00,130,6,,7
2015-12-26 23:54:00,150,5,,7
2015-12-27 00:00:00,150,5,,7
2015-12-27 00:54:00,140,6,,7
2015-12-27 01:54:00,130,5,,7
2015-12-27 02:54:00,120,4,,7
2015-12-27 03:00:00,120,4,,7
2015-12-27 03:54:00,0,0,,7
2015-12-27 04:54:00,110,3,,7
2015-12-27 05:54:00,120,5,,8
2015-12-27 06:00:00,120,5,,8
2015-12-27 06:54:00,120,7,,8
2015-12-27 07:54:00,130,9,,8
2015-12-27 08:12:00,120,12,,7
2015-12-27 08:54:00,120,10,,7
2015-12-27 09:00:00,120,10,,7
2015-12-27 09:54:00,160,3,,7
2015-12-27 10:54:00,0,0,,7
2015-12-27 11:54:00,310,3,,7
2015-12-27 12:00:00,310,3,,7
2015-12-27 12:13:00,320,7,,7
2015-12-27 12:42:00,310,6,,7
2015-12-27 12:54:00,10,4,,7
2015-12-27 13:13:00,0,0,,7
2015-12-27 13:54:00,350,6,,7
2015-12-27 14:07:00,350,4,,7
2015-12-27 14:31:00,340,4,,7
2015-12-27 14:54:00,20,3,,8
2015-12-27 15:00:00,20,3,,8
2015-12-27 15:54:00,0,0,,8
2015-12-27 16:04:00,150,3,,8
2015-12-27 16:54:00,0,0,,8
2015-12-27 17:54:00,290,4,,9
2015-12-27 18:00:00,290,4,,9
2015-12-27 19:32:00,330,6,,10
2015-12-27 19:54:00,340,6,,9
2015-12-27 20:10:00,340,5,,9
2015-12-27 20:34:00,330,6,,9
2015-12-27 20:54:00,350,4,,10
2015-12-27 21:00:00,350,4,,10
2015-12-27 21:54:00,360,6,,9
2015-12-27 22:54:00,350,5,,9
2015-12-27 23:54:00,0,0,,8
2015-12-28 00:54:00,330,8,,8
2015-12-28 01:16:00,330,9,,8
2015-12-28 01:54:00,350,10,,7
2015-12-28 02:28:00,320,8,,7
2015-12-28 02:54:00,320,14,20,7
2015-12-28 03:00:00,320,14,,7
2015-12-28 03:54:00,310,12,21,5
2015-12-28 04:54:00,310,12,20,3
2015-12-28 05:54:00,320,14,23,2
2015-12-28 06:00:00,320,14,,2
2015-12-28 07:54:00,330,12,22,2
2015-12-28 08:54:00,340,8,,1
2015-12-28 09:00:00,340,8,,1
2015-12-28 09:54:00,330,7,,1
2015-12-28 10:54:00,350,9,,1
2015-12-28 11:54:00,360,16,,1
2015-12-28 12:00:00,360,16,,1
2015-12-28 13:54:00,340,17,28,0
2015-12-28 14:54:00,350,16,23,0
2015-12-28 15:00:00,350,16,,0
2015-12-28 15:54:00,350,10,16,0
2015-12-28 16:54:00,360,10,14,1
2015-12-28 17:54:00,350,8,,1
2015-12-28 18:00:00,350,8,,1
2015-12-28 18:54:00,340,9,,1
2015-12-28 19:54:00,10,9,,0
2015-12-28 20:54:00,30,10,,-1
2015-12-28 21:00:00,30,10,,-1
2015-12-28 22:54:00,30,10,,-2
2015-12-28 23:54:00,30,13,,-1
2015-12-29 00:00:00,30,13,,-1
2015-12-29 00:54:00,30,12,,-1
2015-12-29 01:54:00,40,10,,-1
2015-12-29 02:54:00,60,11,,-1
2015-12-29 03:00:00,60,11,,-1
2015-12-29 03:54:00,60,10,,-1
2015-12-29 04:54:00,80,15,,-1
2015-12-29 05:54:00,70,15,,-1
2015-12-29 06:00:00,70,15,,-1
2015-12-29 06:54:00,60,15,,-1
2015-12-29 07:07:00,70,16,,-1
2015-12-29 07:54:00,70,17,,-1
2015-12-29 08:21:00,80,17,,-1
2015-12-29 08:54:00,80,19,,-1
2015-12-29 09:00:00,80,19,,-1
2015-12-29 09:07:00,90,17,,-1
2015-12-29 09:16:00,90,18,26,0
2015-12-29 09:54:00,90,19,26,0
2015-12-29 10:12:00,110,18,24,1
2015-12-29 10:22:00,100,17,,1
2015-12-29 12:00:00,110,20,,1
2015-12-29 12:11:00,110,22,,1
2015-12-29 12:26:00,100,21,,1
2015-12-29 13:07:00,100,20,,2
2015-12-29 13:36:00,110,19,25,2
2015-12-29 13:58:00,100,20,,2
2015-12-29 14:07:00,100,20,,2
2015-12-29 15:00:00,110,21,,3
2015-12-29 15:09:00,100,18,,3
2015-12-29 15:44:00,90,20,,3
2015-12-29 16:22:00,90,19,,3
2015-12-29 16:54:00,80,18,,4
2015-12-29 17:21:00,70,18,,4
2015-12-29 18:00:00,50,21,,4
2015-12-29 20:10:00,30,16,,4
2015-12-29 20:36:00,350,8,,1
2015-12-29 20:54:00,340,10,,1
2015-12-29 21:00:00,340,10,,1
2015-12-29 21:38:00,330,10,,-1
2015-12-29 21:54:00,330,12,,-1
2015-12-29 23:29:00,350,10,,-3
2015-12-29 23:54:00,350,10,,-3
2015-12-30 00:00:00,350,10,,-3
2015-12-30 00:07:00,330,11,,-3
2015-12-30 00:54:00,350,9,,-3
2015-12-30 01:54:00,340,11,,-4
2015-12-30 02:13:00,340,11,,-4
2015-12-30 02:54:00,340,7,,-4
2015-12-30 03:00:00,340,7,,-4
2015-12-30 03:54:00,350,9,,-4
2015-12-30 04:54:00,340,8,,-4
2015-12-30 05:54:00,340,8,,-4
2015-12-30 06:00:00,340,8,,-4
2015-12-30 06:54:00,330,8,,-4
2015-12-30 07:54:00,340,7,,-4
2015-12-30 08:54:00,340,8,,-4
2015-12-30 09:00:00,340,8,,-4
